Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
R: Cell Migration,11161,BIO,492,6,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 348,"Jan 23, 2017 - May 05, 2017",Lecture,Yulia   Artemenko,30
R: Plant Biology,11166,BIO,492,7,Undergraduate ,3,,9:10 am - 12:10 pm,F,Shineman Center 304,"Jan 23, 2017 - May 05, 2017",Lecture,Jinyan   Guo,30
R: Microbiology,11168,BIO,492,1,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 348,"Jan 23, 2017 - May 05, 2017",Lecture,Peter   Newell,30
Evolution,10322,BIO,525,2,Graduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 185,"Jan 23, 2017 - May 05, 2017",Seminar,Jennifer C  Olori,30
Evolution,11170,BIO,525,3,Graduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 185,"Jan 23, 2017 - May 05, 2017",Seminar,Michael J  McDonald,30
Evolution,11606,BIO,525,4,Graduate ,3,,5:30 pm - 6:50 pm,MW,Shineman Center 176,"Jan 23, 2017 - May 05, 2017",Seminar,Jinyan   Guo,30
Evolution,10958,BIO,525,5,Graduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Seminar,Susan   Hammerly,30
Evolution,11272,BIO,525,6,Graduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Seminar,Michael J  McDonald,30
R:Applied Ecology,12662,BIO,592,7,Graduate ,3,,9:10 am - 12:10 pm,W,Rice Creek 119,"Jan 23, 2017 - May 05, 2017",Lecture,Michael   Schummer,30
R: Animal Ecology,11614,BIO,592,1,Graduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 121,"Jan 23, 2017 - May 05, 2017",Lecture,Maria   Sagot,30
R:Developmental Biology,11601,BIO,592,2,Graduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 348,"Jan 23, 2017 - May 05, 2017",Lecture,Poongodi   Geetha-Loganathan,30
R: Cell Migration,11162,BIO,592,3,Graduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 348,"Jan 23, 2017 - May 05, 2017",Lecture,Yulia   Artemenko,30
R: Plant Biology,11167,BIO,592,4,Graduate ,3,,9:10 am - 12:10 pm,F,Shineman Center 304,"Jan 23, 2017 - May 05, 2017",Lecture,Jinyan   Guo,30
Business Law I,10020,BLW,280,5,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Rich Hall 319,"Jan 23, 2017 - May 05, 2017",Lecture,John W  Spring,30
Business Law I,10753,BLW,280,6,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 319,"Jan 23, 2017 - May 05, 2017",Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,10021,BLW,355,7,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Rich Hall 220,"Jan 23, 2017 - May 05, 2017",Lecture,Mary E  McGowan,30
Legal&Regulatory Environ ofBus,10022,BLW,355,,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 220,"Jan 23, 2017 - May 05, 2017",Lecture,Delbert James  Guile,30
Legal&Regulatory Environ ofBus,10023,BLW,355,1,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Rich Hall 220,"Jan 23, 2017 - May 05, 2017",Lecture,Michael R  McAndrew,30
Legal&Regulatory Environ ofBus,11416,BLW,355,2,Undergraduate ,3,,7:35 pm - 8:55 pm,TR,Rich Hall 220,"Jan 23, 2017 - May 05, 2017",Lecture,Delbert James  Guile,30
Legal&Regulatory Environ ofBus,10024,BLW,355,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Andrew T.  Wolfe,30
Legal&Regulatory Environ ofBus,10980,BLW,355,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Kathryn   Wolfe,30
Legal&Regulatory Environ ofBus,11849,BLW,355,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Mary E  McGowan,30
Business Law II,10025,BLW,381,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Rich Hall 220,"Jan 23, 2017 - May 05, 2017",Lecture,Mary E  McGowan,30
Introduction To Mass Media,10460,BRC,108,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 102,"Jan 23, 2017 - May 05, 2017",Lecture,Jennifer   Fogel,30
Introduction To Mass Media,10827,BRC,108,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 106,"Jan 23, 2017 - May 05, 2017",Lecture,Laura Ann  Lewin,30
Introduction To Mass Media,11183,BRC,108,2,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Lanigan Hall 104,"Jan 23, 2017 - May 05, 2017",Lecture,Mary   Simone,30
Soc Hist Amer Radio&TV,11031,BRC,200,3,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Mahar Hall 203,"Jan 23, 2017 - May 05, 2017",Lecture,Peter E.  Hunn,30
Broadcast Performance,11215,BRC,215,4,Undergraduate ,3,,5:30 pm - 8:15 pm,T,Lanigan Hall 102A,"Jan 23, 2017 - May 05, 2017",Lecture,Michael J  Riecke,30
Radio Production,11132,BRC,220,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Jeffrey N  Bradbury,30
Radio Production,12030,BRC,220,6,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Activity,David   Crider,30
Broadcast Newswriting,10461,BRC,229,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 206,"Jan 23, 2017 - May 05, 2017",Lecture,Michael J  Riecke,30
Broadcast Newswriting,11047,BRC,229,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 206,"Jan 23, 2017 - May 05, 2017",Lecture,Michael J  Riecke,30
Broadcast Newswriting,11228,BRC,229,2,Undergraduate ,3,,4:30 pm - 5:50 pm,TR,Lanigan Hall 107A,"Jan 23, 2017 - May 05, 2017",Lecture,James R  Lerch,30
Intro Video Production,10462,BRC,235,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Laura Ann  Lewin,30
Intro Video Production,11816,BRC,235,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Laura Ann  Lewin,30
Intro Video Production,10780,BRC,235,5,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Lecture,Marybeth   Longo,30
Intro Video Production,11225,BRC,235,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Lecture,Marybeth   Longo,30
Media Economics,11203,BRC,301,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 102A,"Jan 23, 2017 - May 05, 2017",Lecture,Jason   Zenor,30
Media Economics,11387,BRC,301,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 103,"Jan 23, 2017 - May 05, 2017",Lecture,Brian   Moritz,30
Sound for TV and Film,11684,BRC,308,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Jeffrey N  Bradbury,30
Sound for Televison & Film II,12041,BRC,309,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Jeffrey N  Bradbury,30
Post Production and Editing,12747,BRC,315,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Marybeth   Longo,30
Mass Media and the Law,10463,BRC,319,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 102A,"Jan 23, 2017 - May 05, 2017",Lecture,Jason   Zenor,30
Mass Media and the Law,10922,BRC,319,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 102A,"Jan 23, 2017 - May 05, 2017",Lecture,Jason   Zenor,30
Mass Media and the Law,11030,BRC,319,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 102A,"Jan 23, 2017 - May 05, 2017",Lecture,David   Crider,30
"Programs, Programming &Effects",10464,BRC,320,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 202,"Jan 23, 2017 - May 05, 2017",Lecture,David L  Moody,30
"Programs, Programming &Effects",11578,BRC,320,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Jason Matthew  Becker,30
Broadcast Sales,10465,BRC,321,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 202,"Jan 23, 2017 - May 05, 2017",Lecture,David L  Moody,30
Broadcast Sales,11593,BRC,321,4,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Mahar Hall 111,"Jan 23, 2017 - May 05, 2017",Lecture,David L  Moody,30
Broadcast Sales,11206,BRC,321,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Jason Matthew  Becker,30
Research Methodsfor Mass Media,12740,BRC,325,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 216,"Jan 23, 2017 - May 05, 2017",Lecture,Arvind   Diddi,30
Media Copywriting,10466,BRC,328,7,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Timan Harris  Nekritz,30
Media Copywriting,12745,BRC,328,1,Undergraduate ,3,,6:15 pm - 9:00 pm,W,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Peter E.  Hunn,30
Broadcast News Reporting,10467,BRC,329,2,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Michael J  Riecke,30
Broadcast News Reporting Lab,10781,BRC,329,3,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Laboratory,Michael J  Riecke,30
Sports Broadcasting,12042,BRC,345,4,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,James R  Lerch,30
"Chldrn,Womn&Minori Media",10468,BRC,350,5,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 102,"Jan 23, 2017 - May 05, 2017",Lecture,Jennifer   Fogel,30
Technology and Culture,12750,BRC,420,6,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Park Hall 314,"Jan 23, 2017 - May 05, 2017",Lecture,Ulises A  Mejias,30
Scriptwriting for Television,11223,BRC,428,7,Undergraduate ,3,,5:30 pm - 8:15 pm,R,Mahar Hall 211,"Jan 23, 2017 - May 05, 2017",Activity,Francisco   Suarez,30
BroadcastNewsProcess&Producing,10469,BRC,429,1,Undergraduate ,3,,1:50 pm - 2:45 pm,M,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Michael J  Riecke,30
BroadcastNewsProcess&Producing,10470,BRC,429,2,Undergraduate ,3,,12:40 pm - 4:40 pm,F,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Laboratory,Michael J  Riecke,30
Advanced TV Production,11378,BRC,445,3,Undergraduate ,3,,11:30 am - 1:35 pm,M,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Lecture,Laura Ann  Lewin,30
Advanced TV Production-Lab,11585,BRC,445,4,Undergraduate ,3,,11:30 am - 12:25 pm,WF,Lanigan Hall 20,"Jan 23, 2017 - May 05, 2017",Laboratory,Laura Ann  Lewin,30
Electron Field Prod&Video,10987,BRC,455,5,Undergraduate ,3,,3:00 pm - 6:00 pm,W,Park Hall 102,"Jan 23, 2017 - May 05, 2017",Lecture,Marybeth   Longo,30
Global Documentary Production,12753,BRC,460,6,Undergraduate ,3,,5:30 pm - 8:15 pm,T,Mahar Hall 211,"Jan 23, 2017 - May 05, 2017",Lecture,Francisco   Suarez,30
Teaching Mathematics,11977,CED,330,7,Undergraduate ,3,,12:45 pm - 2:05 pm,MW,Hewitt Union 228C,"Jan 23, 2017 - May 05, 2017",Lecture,Michael Joseph  Difabio,30
Teaching Mathematics,10158,CED,330,1,Undergraduate ,3,,2:45 pm - 4:05 pm,MW,Sheldon Hall 328,"Jan 23, 2017 - May 05, 2017",Lecture,Jean E  Hallagan,30
Teaching Mathematics,10159,CED,330,2,Undergraduate ,3,,4:30 pm - 7:30 pm,W,Sheldon Hall 328,"Jan 23, 2017 - May 05, 2017",Lecture,Jean E  Hallagan,30
Teaching Science & Technology,10734,CED,340,3,Undergraduate ,3,,9:35 am - 10:55 am,MW,Hewitt Union 228C,"Jan 23, 2017 - May 05, 2017",Lecture,Eric   Olson,30
Teaching Science & Technology,11987,CED,340,4,Undergraduate ,3,,11:10 am - 12:30 pm,MW,Hewitt Union 228C,"Jan 23, 2017 - May 05, 2017",Lecture,Eric   Olson,30
Teaching Social Studies,11546,CED,350,5,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Sheldon Hall 332,"Jan 23, 2017 - May 05, 2017",Lecture,Ritu   Radhakrishnan,30
Teaching Social Studies,11988,CED,350,6,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Sheldon Hall 328,"Jan 23, 2017 - May 05, 2017",Lecture,Robyn Lynn  Proud,30
Field Placement III,10144,CED,393,7,Undergraduate ,3,,TBA,TBA,Off Campus ,"Jan 23, 2017 - May 05, 2017",Student Teaching,Unassigned   Staff,30
Integrated Childhood Methods,10143,CED,394,1,Undergraduate ,3,,8:00 am - 5:00 pm,TR,Laker Hall 207,"Jan 23, 2017 - May 05, 2017",Recitation or Discussion,Lorraine Middleton  Malecki,30
Integrated Childhood Methods,12770,CED,394,2,Undergraduate ,3,,8:30 am - 12:30 pm,T,Sonata 107,"Jan 23, 2017 - May 05, 2017",Lecture,Lisa   Zaspel,30
Field Exp.B:Planning/Teaching,12764,CED,553,3,Graduate ,3,,8:00 am - 4:00 pm,MTW,Off Campus ,"Jan 23, 2017 - May 05, 2017",Activity,Eric   Olson,30
Survey of Chemistry,10303,CHE,101,4,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 122,"Jan 23, 2017 - May 05, 2017",Lecture,Francis Philip  Pappalardo,30
Survey of Chemistry-Lab,10312,CHE,101,5,Undergraduate ,3,,1:50 pm - 3:50 pm,M,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Laboratory,Christopher   Pitts,30
General Chemistry,10638,CHE,111,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 170,"Jan 23, 2017 - May 05, 2017",Lecture,Martha   Bruch,30
Laboratory (for Che 111),10639,CHE,113,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Laboratory,Alison Nicole  Taylor,30
Laboratory (for Che 111),10640,CHE,113,1,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Laboratory,Christopher   Pitts,30
Laboratory (for Che 111),10641,CHE,113,2,Undergraduate ,3,,6:00 pm - 8:55 pm,W,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Laboratory,Alison Nicole  Taylor,30
Chemistry & Public Concern,10298,CHE,209,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 122,"Jan 23, 2017 - May 05, 2017",Lecture,Timothy F  Braun,30
Chemistry & Public Concern,12797,CHE,209,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Fehmi   Damkaci,30
General Chem II,10306,CHE,212,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 122,"Jan 23, 2017 - May 05, 2017",Lecture,Thomas M  Brown,30
General Chem II,12705,CHE,212,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 122,"Jan 23, 2017 - May 05, 2017",Lecture,Casey C  Raymond,30
General Chem II-Majors,10307,CHE,212,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 174,"Jan 23, 2017 - May 05, 2017",Lecture,Jeffery A.  Schneider,30
Laboratory (for Che 212),10300,CHE,214,1,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 104,"Jan 23, 2017 - May 05, 2017",Laboratory,Andrenna Christina  Sykes,30
Laboratory (for Che 212),10743,CHE,214,2,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 106,"Jan 23, 2017 - May 05, 2017",Laboratory,Sean Matthew  Lyons,30
Laboratory (for Che 212),10309,CHE,214,3,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 104,"Jan 23, 2017 - May 05, 2017",Laboratory,Mahemuti   Xiadiman,30
Laboratory (for Che 212),10310,CHE,214,4,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 106,"Jan 23, 2017 - May 05, 2017",Laboratory,Alison Nicole  Taylor,30
Laboratory (for Che 212),10317,CHE,214,5,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 106,"Jan 23, 2017 - May 05, 2017",Laboratory,Sean Matthew  Lyons,30
Laboratory (for Che 212),10316,CHE,214,6,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 104,"Jan 23, 2017 - May 05, 2017",Laboratory,Mahemuti   Xiadiman,30
Laboratory (for Che 212),10315,CHE,214,7,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 106,"Jan 23, 2017 - May 05, 2017",Laboratory,Andrenna Christina  Sykes,30
Laboratory (for Che 212),10313,CHE,214,1,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 104,"Jan 23, 2017 - May 05, 2017",Laboratory,Mahemuti   Xiadiman,30
Laboratory (for Che 212),10599,CHE,214,2,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 106,"Jan 23, 2017 - May 05, 2017",Laboratory,Shaun M  Henderson,30
Laboratory (for Che 212),11131,CHE,214,3,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 104,"Jan 23, 2017 - May 05, 2017",Laboratory,Sean Matthew  Lyons,30
Laboratory (for Che 212),11767,CHE,214,4,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 106,"Jan 23, 2017 - May 05, 2017",Laboratory,Hilda   Posada Pacheco,30
Laboratory (for Che 212),11273,CHE,214,5,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 104,"Jan 23, 2017 - May 05, 2017",Laboratory,Hilda   Posada Pacheco,30
Laboratory (for Che 212)-Major,10600,CHE,214,6,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 106,"Jan 23, 2017 - May 05, 2017",Laboratory,Jeffery A.  Schneider,30
Laboratory (for Che 212)-Major,10601,CHE,214,7,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 104,"Jan 23, 2017 - May 05, 2017",Laboratory,Thomas M  Brown,30
Environmental Science,10823,CHE,300,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Jeffery A.  Schneider,30
Chemical Safety,12704,CHE,301,2,Undergraduate ,3,,1:50 pm - 2:45 pm,F,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Lecture,Kristin Irene  Gublo,30
Criminalistic Chemistry,10299,CHE,305,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 183,"Jan 23, 2017 - May 05, 2017",Lecture,Shokouh H  Haddadi,30
Analytical Chemistry,11022,CHE,322,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 196,"Jan 23, 2017 - May 05, 2017",Lecture,Shokouh H  Haddadi,30
Analytical Chemistry-Lab,11021,CHE,322,5,Undergraduate ,3,,12:45 pm - 4:45 pm,T,Shineman Center 205,"Jan 23, 2017 - May 05, 2017",Laboratory,Webe   Kadima,30
Analytical Chemistry-Lab,11530,CHE,322,6,Undergraduate ,3,,3:00 pm - 7:00 pm,R,Shineman Center 205,"Jan 23, 2017 - May 05, 2017",Laboratory,Robert S  Morse,30
Organic Chemistry II,11526,CHE,332,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 315,"Jan 23, 2017 - May 05, 2017",Lecture,Matthew S  Baker,30
Organic Chemistry-Lab,11534,CHE,332,1,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Kristin Irene  Gublo,30
Organic Chemistry-Lab,11535,CHE,332,2,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Kristin Irene  Gublo,30
Organic Chemistry-Lab,11536,CHE,332,3,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Kristin Irene  Gublo,30
Organic Chemistry-Lab,11537,CHE,332,4,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Kristin Irene  Gublo,30
Organic Chemistry-Lab,11538,CHE,332,5,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Kristin Irene  Gublo,30
Organic Chemistry-Lab,11539,CHE,332,6,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Kristin Irene  Gublo,30
Organic Chemistry Lab,12132,CHE,332,7,Undergraduate ,3,,5:30 pm - 8:30 pm,W,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Kristin Irene  Gublo,30
Organic Chemistry-Lab Major,11532,CHE,332,1,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Kristin Irene  Gublo,30
Physical Chemistry II,10308,CHE,342,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 170,"Jan 23, 2017 - May 05, 2017",Lecture,Martha   Bruch,30
Comp Physical Chem Lab,12615,CHE,343,3,Undergraduate ,3,,12:45 pm - 4:40 pm,T,Shineman Center 201,"Jan 23, 2017 - May 05, 2017",Laboratory,Martha   Bruch,30
Comp Physical Chem Lab,12703,CHE,343,4,Undergraduate ,3,,4:45 pm - 8:40 pm,M,Shineman Center 201,"Jan 23, 2017 - May 05, 2017",Laboratory,Martha   Bruch,30
Introductory Biochemistry,10301,CHE,360,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 175,"Jan 23, 2017 - May 05, 2017",Lecture,Julia   Koeppe,30
Introductory Biochemistry,12947,CHE,360,6,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 112,"Jan 23, 2017 - May 05, 2017",Laboratory,Shaun M  Henderson,30
Introductory Biochemistry-Lab,10311,CHE,360,7,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 112,"Jan 23, 2017 - May 05, 2017",Laboratory,Webe   Kadima,30
Introductory Biochemistry-Lab,10314,CHE,360,1,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 112,"Jan 23, 2017 - May 05, 2017",Laboratory,Webe   Kadima,30
Introductory BiochemistryLab,11415,CHE,360,2,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 112,"Jan 23, 2017 - May 05, 2017",Laboratory,Julia   Koeppe,30
Introductory Biochemistry Lab,11723,CHE,360,3,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 112,"Jan 23, 2017 - May 05, 2017",Laboratory,Shaun M  Henderson,30
ST: Organometallics,12702,CHE,401,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Lecture,Thomas M  Brown,30
T:Thermodynamics,11768,CHE,401,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Lecture,Jeffery A.  Schneider,30
Forensic Science,10297,CHE,405,6,Undergraduate ,3,,1:50 pm - 5:05 pm,W,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Lecture,Shokouh H  Haddadi,30
Instrumental Analysis,10302,CHE,425,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 192,"Jan 23, 2017 - May 05, 2017",Lecture,Vadoud H  Niri,30
Instrumental Analysis Lab,10744,CHE,425,1,Undergraduate ,3,,12:40 pm - 4:40 pm,W,Shineman Center 203,"Jan 23, 2017 - May 05, 2017",Laboratory,Vadoud H  Niri,30
Instrumental Analysis Lab,11722,CHE,425,2,Undergraduate ,3,,12:40 pm - 4:40 pm,M,Shineman Center 203,"Jan 23, 2017 - May 05, 2017",Laboratory,Vadoud H  Niri,30
Adv. Organic Chemistry Lab,10304,CHE,434,3,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 101,"Jan 23, 2017 - May 05, 2017",Laboratory,Matthew S  Baker,30
Advanced Organic Chemistry,12700,CHE,436,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 313,"Jan 23, 2017 - May 05, 2017",Lecture,Matthew S  Baker,30
Organic Spectroscopy,12613,CHE,440,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Lecture,Fehmi   Damkaci,30
Biochemistry II,10295,CHE,462,6,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 174,"Jan 23, 2017 - May 05, 2017",Lecture,Kestutis G  Bendinskas,30
Biochemistry-Lab,10602,CHE,462,7,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,"Jan 23, 2017 - May 05, 2017",Laboratory,Kestutis G  Bendinskas,30
Biochemistry Lab,11048,CHE,462,1,Undergraduate ,3,,5:30 pm - 8:25 pm,M,Shineman Center 112,"Jan 23, 2017 - May 05, 2017",Laboratory,Kestutis G  Bendinskas,30
Capstone Research,12084,CHE,494,2,Undergraduate ,3,,3:00 pm - 4:00 pm,F,Shineman Center 172,"Jan 23, 2017 - May 05, 2017",Tutorial,Vadoud H  Niri,30
Capstone Research,12070,CHE,494,3,Undergraduate ,3,,3:00 pm - 4:00 pm,F,Shineman Center 172,"Jan 23, 2017 - May 05, 2017",Tutorial,Webe   Kadima,30
Advanced Organic Chemistry,12701,CHE,536,4,Graduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 313,"Jan 23, 2017 - May 05, 2017",Lecture,Matthew S  Baker,30
Advanced Organic Spectroscopy,12614,CHE,540,5,Graduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Lecture,Fehmi   Damkaci,30
Thermodynamics&Chem Stat,12888,CHE,544,6,Graduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Lecture,Jeffery A.  Schneider,30
STIC:Organometallics,12889,CHE,559,7,Graduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 103,"Jan 23, 2017 - May 05, 2017",Lecture,Thomas M  Brown,30
