Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Communication Ethics,19722,COM,380,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 102A,Spring2016,Lecture,Christine M  Hirsch,30
Communication Ethics,19099,COM,380,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Bruce P  Frassinelli,30
Case Studies Public Relations,14205,COM,415,2,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Hewitt Union 228B,Spring2016,Lecture,Sarah Ann  Bozek,30
Case Studies Public Relations,19724,COM,415,3,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 102A,Spring2016,Lecture,Kelly   Gaggin,30
Capstone in Public Relations,11457,COM,416,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 106A,Spring2016,Lecture,Taejin   Jung,30
Capstone in Public Relations,19725,COM,416,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 106A,Spring2016,Lecture,Taejin   Jung,30
Intercultural Communication,14806,COM,422,6,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Lanigan Hall 106A,Spring2016,Lecture,Tiffany   Bell,30
Intercultural Communication,19726,COM,422,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Amy B  McHugh,30
Communication/Service Learning,14210,COM,490,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 211,Spring2016,Lecture,Kristen C  Eichhorn,30
Communication/Service Learning,19991,COM,490,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 106A,Spring2016,Lecture,Jenny   Rosenberg,30
Introduction to Counseling,10115,CPS,310,3,Undergraduate ,3,,4:45 pm - 7:30 pm,M,Mahar Hall 201,Spring2016,Lecture,Michael G  Mullen,30
Introduction to Counseling,18942,CPS,310,4,Undergraduate ,3,,4:45 pm - 7:30 pm,W,Lanigan Hall 102,Spring2016,Lecture,Kristin Renee  MacDonald,30
Intro to Family,10116,CPS,391,5,Undergraduate ,3,,3:30 pm - 6:15 pm,M,Lanigan Hall 104,Spring2016,Lecture,Kyle Richard  Dzintars,30
Intr to Expressive Art Therapy,16857,CPS,393,6,Undergraduate ,3,,12:00 pm - 2:45 pm,M,Mahar Hall 314,Spring2016,Lecture,Kristin Renee  MacDonald,30
Expressive Art Therapy:Process,15838,CPS,394,7,Undergraduate ,3,,12:00 pm - 2:45 pm,T,Mahar Hall 111,Spring2016,Lecture,Penny G.  Greene,30
Exploring Leadership Issues,10123,CPS,395,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 258,Spring2016,Lecture,Michael   Paestella,30
"Race, Gender & Class Issues",10124,CPS,502,2,Graduate ,3,,12:45 pm - 3:40 pm,T,Mahar Hall 314,Spring2016,Seminar,Barbara   Streets,30
"Race, Gender & Class Issues",16791,CPS,502,3,Graduate ,3,,2:00 pm - 4:45 pm,T,Sonata 118,Spring2016,Seminar,Tiphanie   Gonzalez,30
Psych Found,Development,10125,,4,Graduate ,3,,11:45 am - 2:30 pm,M,Mahar Hall 111,Spring2016,Lecture,Tamara   Sullivan,30
Psych Found,Development,18140,,5,Graduate ,3,,5:00 pm - 7:45 pm,T,Sonata 125,Spring2016,Lecture,Carlo   Cuccaro,30
Psy Fnd: Psychopathology,16845,CPS,505,6,Graduate ,3,,9:35 am - 12:20 pm,W,Mahar Hall 117,Spring2016,Lecture,Jodi Ann  Mullen,30
Psy Fnd: Psychopathology,17711,CPS,505,7,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Tamara   Sullivan,30
Psychologcl Fndtns,Learning,10128,,1,Graduate ,3,,4:30 pm - 7:00 pm,M,Mahar Hall 314,Spring2016,Lecture,Carlo   Cuccaro,30
Found. Mental Health Coun,15835,CPS,508,2,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Tiphanie   Gonzalez,30
Practicum in Counseling,10130,CPS,511,3,Graduate ,3,,12:45 pm - 3:45 pm,R,Mahar Hall 314,Spring2016,Practicum,Sean   Finnerty,30
Practicum in Counseling,10131,CPS,511,4,Graduate ,3,,9:10 am - 12:10 pm,W,Mahar Hall 112,Spring2016,Practicum,Barbara   Streets,30
Practicum in Counseling,10132,CPS,511,5,Graduate ,3,,12:40 pm - 3:25 pm,M,Mahar Hall 112,Spring2016,Practicum,Laura M  Spenceley,30
Practicum in Counseling,14181,CPS,511,6,Graduate ,3,,9:00 am - 12:00 pm,T,Mahar Hall 112,Spring2016,Practicum,Barbara   Streets,30
Prac. Mental Health Counseling,10135,CPS,512,7,Graduate ,3,,12:40 pm - 3:25 pm,W,Mahar Hall 216,Spring2016,Practicum,Jodi Ann  Mullen,30
Prac. Mental Health Counseling,15832,CPS,512,1,Graduate ,3,,3:00 pm - 5:45 pm,M,Mahar Hall 114,Spring2016,Practicum,Tamara   Sullivan,30
Prac. Mental Health Counseling,16789,CPS,512,2,Graduate ,3,,5:30 pm - 8:15 pm,T,Sonata 105,Spring2016,Lecture,Terrance E  O'Brien,30
Prac. MH Counsel/Subust. Abuse,10136,CPS,513,3,Graduate ,3,,12:40 pm - 3:25 pm,W,Mahar Hall 216,Spring2016,Practicum,Jodi Ann  Mullen,30
Prac. MH Counsel/Subust. Abuse,16850,CPS,513,4,Graduate ,3,,3:00 pm - 5:45 pm,M,Mahar Hall 114,Spring2016,Practicum,Tamara   Sullivan,30
Prac. MH Counsel/Subust. Abuse,16790,CPS,513,5,Graduate ,3,,5:30 pm - 8:15 pm,T,Sonata 105,Spring2016,Practicum,Terrance E  O'Brien,30
Internship Mental Health Couns,17714,CPS,515,6,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 104,Spring2016,Internship,Elizabeth   Maloney,30
Internship Mental Health Couns,19158,CPS,515,7,Graduate ,3,,5:00 pm - 9:00 pm,W,Sonata 104,Spring2016,Internship,Elizabeth   Maloney,30
Intern:Alcohol/Substance Couns,14369,CPS,516,1,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 104,Spring2016,Internship,Elizabeth   Maloney,30
Statistics by Computer,13506,CPS,535,2,Graduate ,3,,4:00 pm - 5:20 pm,TR,Mahar Hall 210,Spring2016,Lecture,Michael   LeBlanc,30
Advanced Clinical Assessment,14184,CPS,569,3,Graduate ,3,,4:35 pm - 7:20 pm,M,Mahar Hall 216,Spring2016,Lecture,Michael   LeBlanc,30
Analysis Indiv Learning I,10143,CPS,588,4,Graduate ,3,,12:30 pm - 3:15 pm,W,Phoenix Center 0112,Spring2016,Lecture,James L  McDougal,30
"Soc.,Pers.& EcologicalAssessmt",10144,CPS,589,5,Graduate ,3,,4:00 pm - 6:45 pm,M,Mahar Hall 220,Spring2016,Lecture,Laura M  Spenceley,30
Intro. Expressive Art Therapy,16858,CPS,590,6,Graduate ,3,,12:00 pm - 2:45 pm,M,Mahar Hall 314,Spring2016,Lecture,Kristin Renee  MacDonald,30
Intro to Family Systems,16050,CPS,591,7,Graduate ,3,,6:00 pm - 8:45 pm,R,Sonata 118,Spring2016,Lecture,Terrance E  O'Brien,30
Intro to Family Systems,16848,CPS,591,1,Graduate ,3,,9:35 am - 12:20 pm,T,Mahar Hall 114,Spring2016,Lecture,Sean   Finnerty,30
Process of Expr Arts Therapy,19214,CPS,594,2,Graduate ,3,,12:00 pm - 2:45 pm,T,Mahar Hall 111,Spring2016,Lecture,Penny G.  Greene,30
T: Narrative Therapy,17705,CPS,595,3,Graduate ,3,,4:00 pm - 6:45 pm,R,Mahar Hall 107,Spring2016,Lecture,Kyle Richard  Dzintars,30
T: Couples Therapy,17717,CPS,595,4,Graduate ,3,,6:00 pm - 8:45 pm,M,Sonata 118,Spring2016,Lecture,Terrance E  O'Brien,30
T:MH in School:Assess/Eval,18939,CPS,595,5,Graduate ,3,,9:45 am - 12:30 pm,R,Mahar Hall 111,Spring2016,Lecture,Tamara   Sullivan,30
Research Methods in HS/CC,10146,CPS,596,6,Graduate ,3,,3:00 pm - 5:45 pm,M,Mahar Hall 217,Spring2016,Lecture,Tiphanie   Gonzalez,30
T: Adolescent Play Therapy,17702,CPS,604,7,Graduate ,3,,5:00 pm - 8:00 pm,W,Sonata 118,Spring2016,Lecture,Christie Lynn  Jarvi,30
Prof. Problems in School Psych,10147,CPS,609,1,Graduate ,3,,4:35 pm - 7:20 pm,W,Mahar Hall 214,Spring2016,Lecture,John M.  Garruto,30
Advanced Practicum in Sch Psy,10149,CPS,614,2,Graduate ,3,,9:30 am - 12:15 pm,T,Phoenix Center 0112,Spring2016,Seminar,James L  McDougal,30
Adv. Practicum & Consultation,13505,CPS,621,3,Graduate ,3,,6:00 pm - 8:45 pm,M,Mahar Hall 217,Spring2016,Lecture,Tiphanie   Gonzalez,30
Soc/Emot/Systems Intervention,10159,CPS,689,4,Graduate ,3,,12:30 pm - 3:10 pm,T,Phoenix Center 113A,Spring2016,Seminar,Laura M  Spenceley,30
Research Methods,10164,CPS,696,5,Graduate ,3,,1:00 pm - 3:45 pm,M,Mahar Hall 215,Spring2016,Lecture,Michael   LeBlanc,30
Screenwriting: Introductory,11047,CRW,201,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 232,Spring2016,Lecture,Juliet A  Giglio,30
Screenwriting: Introductory,12442,CRW,201,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 232,Spring2016,Lecture,Juliet A  Giglio,30
Screenwriting: Introductory,16619,CRW,201,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 314,Spring2016,Lecture,Jessica Leigh  Folk,30
Poetry Writing: Introductory,11052,CRW,205,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 256,Spring2016,Seminar,Laura   Donnelly,30
Poetry Writing: Introductory,11051,CRW,205,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 256,Spring2016,Seminar,Laura   Donnelly,30
Poetry Writing: Introductory,19889,CRW,205,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 323,Spring2016,Seminar,Charles F  Itzin,30
Poetry Writing: Introductory,16629,CRW,205,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 231,Spring2016,Seminar,Stephanie Sue  Pritchard,30
Fiction Writing: Introductory,18978,CRW,206,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 232,Spring2016,Seminar,Laura A  Halferty,30
Fiction Writing: Introductory,11106,CRW,206,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 208,Spring2016,Seminar,Benjamin William  Allocco,30
Fiction Writing: Introductory,11065,CRW,206,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 210,Spring2016,Seminar,Christine R  Motto,30
Fiction Writing: Introductory,14684,CRW,206,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 210,Spring2016,Seminar,Christine R  Motto,30
Playwriting: Introductory,11048,CRW,207,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 142,Spring2016,Seminar,Krista H  Knight,30
Playwriting: Introductory,13227,CRW,207,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 208,Spring2016,Seminar,Krista H  Knight,30
Creative Nonfiction Writing: I,13996,CRW,208,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 256,Spring2016,Seminar,Linda C.  Loomis,30
Creative Nonfiction Writing: I,11096,CRW,208,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 256,Spring2016,Seminar,Donna M  Steiner,30
Creative Nonfiction Writing: I,13228,CRW,208,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 256,Spring2016,Seminar,Donna M  Steiner,30
Creative Nonfiction Writing: I,16721,CRW,208,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 208,Spring2016,Seminar,Laura A  Halferty,30
Screenwriting: Intermediate,13229,CRW,301,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 225,Spring2016,Lecture,Jamie L.  Adams,30
Screenwriting: Intermediate,15795,CRW,301,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 225,Spring2016,Lecture,Jamie L.  Adams,30
Poetry Writing: Intermediate,18972,CRW,305,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 323,Spring2016,Seminar,Charles F  Itzin,30
Poetry Writing: Intermediate,19896,CRW,305,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 231,Spring2016,Seminar,Stephanie Sue  Pritchard,30
Fiction Writing: Intermediate,11072,CRW,306,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 210,Spring2016,Seminar,Robert T.  O'Connor,30
Fiction Writing: Intermediate,16634,CRW,306,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 210,Spring2016,Seminar,Robert T.  O'Connor,30
Creative Nonfiction Writ: Inte,14686,CRW,308,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 256,Spring2016,Seminar,Linda C.  Loomis,30
Creative Nonfiction Writ: Inte,17919,CRW,308,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 208,Spring2016,Seminar,Benjamin William  Allocco,30
SS:Screenwriting Rewrites,19018,CRW,395,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 232,Spring2016,Lecture,Juliet A  Giglio,30
SS: Mystery Fiction,19894,CRW,395,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 306,Spring2016,Lecture,Robert T.  O'Connor,30
Poetry Writing: Advanced,14687,CRW,405,5,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Marano Campus Center 256,Spring2016,Seminar,Laura   Donnelly,30
Fiction Writing: Advanced,11073,CRW,406,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 322,Spring2016,Seminar,Leigh   Wilson,30
Playwriting: Advanced,13230,CRW,407,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 142,Spring2016,Seminar,Krista H  Knight,30
Tools for Computing,10667,CSC,101,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 175,Spring2016,Lecture,Robert A.  Zuber,30
Tools for Computing-Lab,10677,CSC,101,2,Undergraduate ,3,,TBA,TBA,To Be Announced ,Spring2016,Laboratory,James   Patridge,30
Tools for Computing with Lab,10704,CSC,101,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Gregory F.  Ketcham,30
BUS Info System&Computing Tool,13285,CSC,102,4,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Shineman Center 174,Spring2016,Lecture,Michael L  Smith,30
BUS Info System&Computing Lab,13286,CSC,102,5,Undergraduate ,3,,TBA,TBA,To Be Announced ,Spring2016,Laboratory,Michael L  Smith,30
BUS Info System&Computing Tool,17676,CSC,102,6,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 174,Spring2016,Lecture,Michael L  Smith,30
BUS Info System&Computing Tool,17677,CSC,102,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 122,Spring2016,Lecture,Michael L  Smith,30
BUS Info System&Computing Tool,18130,CSC,102,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 448,Spring2016,Lecture,James   Patridge,30
BUS Info System&Computing Tool,19679,CSC,102,2,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Shineman Center 448,Spring2016,Lecture,James   Patridge,30
BUS Info System&Computing Tool,16717,CSC,102,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Michael L  Smith,30
Comp Tools/Info Lit for EDU,14142,CSC,103,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 178,Spring2016,Lecture,William C  Bosch,30
Comp Tools/Info Lit for EDU,14141,CSC,103,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 448,Spring2016,Lecture,David Paul  Parisian,30
Comp Tools/Info Lit for EDU,14143,CSC,103,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 448,Spring2016,Lecture,David Paul  Parisian,30
Int To Prog & Prog Language,10700,CSC,120,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 448,Spring2016,Lecture,Randolph   Odendahl,30
Principles Of Programming,10721,CSC,212,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 122,Spring2016,Lecture,Bastian   Tenbergen,30
Principles Of Programming,18681,CSC,212,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 444,Spring2016,Lecture,Craig   Graci,30
Principles Of Programming Lab,19071,CSC,212,3,Undergraduate ,3,,8:00 am - 8:55 am,W,Shineman Center 436,Spring2016,Laboratory,Craig   Graci,30
Principles Of Programming-Lab,10711,CSC,212,4,Undergraduate ,3,,4:10 pm - 5:05 pm,W,Shineman Center 436,Spring2016,Laboratory,Douglas   Lea,30
Principles Of Programming Lab,12566,CSC,212,5,Undergraduate ,3,,3:00 pm - 3:55 pm,W,Shineman Center 436,Spring2016,Laboratory,Douglas   Lea,30
Principles Of Programming-Lab,10693,CSC,212,6,Undergraduate ,3,,9:35 am - 10:30 am,R,Shineman Center 436,Spring2016,Laboratory,Bastian   Tenbergen,30
Principles Of Programming-Lab,10669,CSC,212,7,Undergraduate ,3,,8:00 am - 8:55 am,R,Shineman Center 436,Spring2016,Laboratory,James P  Early,30
Principles Of Programming-Lab,10703,CSC,212,1,Undergraduate ,3,,11:10 am - 12:05 pm,R,Shineman Center 436,Spring2016,Laboratory,Aleksandar V  Pantaleev,30
Foundation Of Computer Science,10690,CSC,221,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 174,Spring2016,Lecture,Elaine   Wenderholm,30
Foundation Of Computer Science,15921,CSC,221,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 170,Spring2016,Lecture,Elaine   Wenderholm,30
Computer Orgnztn & Programming,14757,CSC,222,4,Undergraduate ,3,,3:00 pm - 4:50 pm,MWF,Shineman Center 404,Spring2016,Lecture,Marianne   Hromalik,30
Abstract Data Types&Prog Meth,10705,CSC,241,5,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 444,Spring2016,Lecture,James P  Early,30
Abstract Data Types&Prog Meth,14758,CSC,241,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 444,Spring2016,Lecture,James P  Early,30
Abstract Data Types&Prog Meth,19674,CSC,241,7,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 444,Spring2016,Lecture,James P  Early,30
Numerical Methods,10663,CSC,320,1,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 178,Spring2016,Lecture,Ahmad   Alzaghal,30
Systems Programming,19678,CSC,322,2,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 444,Spring2016,Lecture,Aleksandar V  Pantaleev,30
Programming Languages,13281,CSC,344,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 174,Spring2016,Lecture,Randolph   Odendahl,30
Data Structures & File Process,17740,CSC,365,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 170,Spring2016,Lecture,Douglas   Lea,30
Intro to Software Engineering,16707,CSC,380,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 444,Spring2016,Lecture,Aleksandar V  Pantaleev,30
Topic:Teach Computer Concept,10685,CSC,390,6,Undergraduate ,3,,3:00 pm - 4:20 pm,F,Shineman Center 448,Spring2016,Lecture,James   Patridge,30
Computer Networks,19676,CSC,445,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 444,Spring2016,Lecture,Douglas   Lea,30
Game Programming,19677,CSC,455,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 444,Spring2016,Lecture,Aleksandar V  Pantaleev,30
Data Base Mgmt Systems,19673,CSC,459,2,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 444,Spring2016,Lecture,Cvetelina   Cekova,30
Software Design,16711,CSC,480,3,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 444,Spring2016,Lecture,Bastian   Tenbergen,30
T:Computational Engineering,18685,CSC,490,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 190,Spring2016,Lecture,Patanjali V  Parimi,30
T: Latex,19961,CSC,490,5,Undergraduate ,3,,3:55 pm - 5:15 pm,T,Shineman Center 130,Spring2016,Lecture,Elizabeth   Wilcox,30
Software Engineering Sem:I,16708,CSC,495,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 425,Spring2016,Seminar,Bastian   Tenbergen,30
Intro to Cinema Production,16965,CSS,235,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Park Hall 315,Spring2016,Lecture,Joshua   Adams,30
Intermediate Cinema Production,16966,CSS,335,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 322,Spring2016,Lecture,Jacob A  Dodd,30
Studies Nat Cinemas:N Africa,19897,CSS,360,2,Undergraduate ,3,,6:00 pm - 9:00 pm,W,Park Hall 315,Spring2016,Lecture,Bennet   Schaber,30
Children's Literature and Film,18963,CSS,385,3,Undergraduate ,3,,3:00 pm - 6:00 pm,M,Marano Campus Center 232,Spring2016,Lecture,Jacob A  Dodd,30
ST:FilmFestivals:History/Conte,18954,CSS,395,4,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 211,Spring2016,Lecture,Joshua   Adams,30
Location-based Filmmaking,19875,CSS,491,5,Undergraduate ,3,,6:10 pm - 9:00 pm,W,Marano Campus Center 208,Spring2016,Studio,Joshua   Adams,30
Modern Dance II,10194,DNC,202,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lee Hall 300,Spring2016,Lecture,Cheryl   Wilkins-Mitchell,30
Jazz Dance I,14770,DNC,204,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lee Hall 300,Spring2016,Activity,Cheryl   Wilkins-Mitchell,30
Jazz Dance I,20108,DNC,204,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lee Hall 300,Spring2016,Lecture,Cheryl   Wilkins-Mitchell,30
Beginning Ballet Technique,20048,DNC,210,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lee Hall 300,Spring2016,Studio,Ligia R  Pinheiro,30
School Principalship,14678,EAD,610,3,Graduate ,3,,4:30 pm - 10:00 pm,M,Palmyra-Macedon CSD ,Spring2016,Lecture,Angela   Perrotto,30
School Principalship,12463,EAD,610,4,Graduate ,3,,4:30 pm - 9:45 pm,M,Sonata 129,Spring2016,Lecture,Jeffrey S.  Craig,30
School Principalship,14679,EAD,610,5,Graduate ,3,,4:30 pm - 10:00 pm,W,Jefferson Community College ,Spring2016,Lecture,Bonnie Renee  Finnerty,30
Superintendent Development,A,11685,,6,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Lecture,Glenn F.  Wachter,30
Superintendent Development,A,14674,,7,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Lecture,Glenn F.  Wachter,30
Superintendent Development,A,13649,,,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Lecture,Glenn F.  Wachter,30
Superintendent Development,A,19449,,1,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Lecture,Glenn F.  Wachter,30
Superintendent Development,A,15582,,2,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Lecture,Glenn F.  Wachter,30
Superintendent Development,A,15583,,3,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Lecture,Glenn F.  Wachter,30
Internship-Build/District Lead,10007,EAD,695,4,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Internship,Richard   Cavallaro,30
Internship-Build/District Lead,10008,EAD,695,5,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Internship,Richard   Cavallaro,30
Internship-Build/District Lead,10009,EAD,695,6,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Internship,Linda Rae  Markert,30
Internship-Build/District Lead,10010,EAD,695,7,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Internship,Richard   Cavallaro,30
Internship-Build/District Lead,10011,EAD,695,1,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Internship,Cathleen J  Chamberlain,30
Introduction to Engineering,17172,ECE,101,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 172,Spring2016,Lecture,Rachid   Manseur,30
Electric Circuits,18698,ECE,211,3,Undergraduate ,3,,2:20 pm - 5:05 pm,TR,Shineman Center 404,Spring2016,Lecture,Adrian   Ieta,30
Electric Circuits,19661,ECE,211,4,Undergraduate ,3,,3:00 pm - 4:50 pm,MWF,Shineman Center 406,Spring2016,Lecture,Ildar   Sabirianov,30
Signals and Systems,17736,ECE,233,5,Undergraduate ,3,,1:50 pm - 3:40 pm,MWF,Shineman Center 408,Spring2016,Seminar,Mario   Bkassiny,30
Digital Systems,15961,ECE,271,6,Undergraduate ,3,,11:30 am - 1:20 pm,MWF,Shineman Center 404,Spring2016,Lecture,Marianne   Hromalik,30
Digital Systems,20000,ECE,271,7,Undergraduate ,3,,3:00 pm - 4:50 pm,MWF,Shineman Center 404,Spring2016,Lecture,Marianne   Hromalik,30
Microelectronic Circuits,17173,ECE,314,1,Undergraduate ,3,,9:35 am - 12:20 pm,TR,Shineman Center 406,Spring2016,Studio,Adrian   Ieta,30
Microprocessor Applications,17771,ECE,375,2,Undergraduate ,3,,2:20 pm - 5:05 pm,TR,Shineman Center 406,Spring2016,Studio,Rachid   Manseur,30
Wireless Communications,20026,ECE,455,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 406,Spring2016,Lecture,Mario   Bkassiny,30
Computer Architecture,19658,ECE,475,4,Undergraduate ,3,,9:10 am - 11:00 am,MWF,Shineman Center 404,Spring2016,Studio,Marianne   Hromalik,30
Principles of Microeconomics,10642,ECO,101,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 201,Spring2016,Lecture,Lyudmyla   Ardan,30
Principles of Microeconomics,10640,ECO,101,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 201,Spring2016,Lecture,Lyudmyla   Ardan,30
Principles of Microeconomics,10628,ECO,101,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 106,Spring2016,Lecture,Kpoti Kemelio  Kitissou,30
Principles of Microeconomics,10643,ECO,101,1,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Mahar Hall 201,Spring2016,Lecture,Said   Atri,30
Principles of Microeconomics,18711,ECO,101,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 106,Spring2016,Lecture,Kpoti Kemelio  Kitissou,30
Principles of Microeconomics,18712,ECO,101,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 201,Spring2016,Lecture,Kpoti Kemelio  Kitissou,30
Prin of Macroeconomics,10634,ECO,200,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 101,Spring2016,Lecture,Elizabeth A  Schmitt,30
