"500689","Zhuang","Cuifen","1-561-752-6349","Cuifen.Zhuang@lakeroyaluniversity.com","9436 Magna. Ave","Miami","33130","Password1","No","Instructor","Florida","United States of America"
"500690","DiGiacomo","Lindsay","1-561-656-1059","Lindsay.DiGiacomo@lakeroyaluniversity.com","Ap #460-8905 Phasellus Rd.","Miami","33131","Password1","No","Instructor","Florida","United States of America"
"500691","Burnam","Hugh","1-561-526-5224","Hugh.Burnam@lakeroyaluniversity.com","P.O. Box 346, 4637 Eu, Street","Miami","33132","Password1","No","Instructor","Florida","United States of America"
"500692","Longmore","Nadine","1-561-554-1634","Nadine.Longmore@lakeroyaluniversity.com","Ap #853-6979 Ultrices. Rd.","Miami","33133","Password1","No","Instructor","Florida","United States of America"
"500693","Prigodich","Russell","1-561-277-4027","Russell.Prigodich@lakeroyaluniversity.com","P.O. Box 118, 9271 Sociis Road","Miami","33134","Password1","No","Instructor","Florida","United States of America"
"500694","Senecal","Carla","1-561-360-4750","Carla.Senecal@lakeroyaluniversity.com","954-8110 Sed St.","Miami","33135","Password1","No","Instructor","Florida","United States of America"
"500695","Haynes","Kacie","1-561-700-2804","Kacie.Haynes@lakeroyaluniversity.com","523-6790 Proin Street","Miami","33136","Password1","No","Instructor","Florida","United States of America"
"500696","Cook","Jessica","1-561-553-0008","Jessica.Cook@lakeroyaluniversity.com","6346 Justo. Road","Miami","33137","Password1","No","Instructor","Florida","United States of America"
"500697","Brannock","Pamela","1-561-248-6132","Pamela.Brannock@lakeroyaluniversity.com","686-8121 Elit, Rd.","Miami","33138","Password1","No","Instructor","Florida","United States of America"
"500698","Windstam","Sofia","1-561-317-4186","Sofia.Windstam@lakeroyaluniversity.com","216-2334 Faucibus St.","Miami Beach","33139","Password1","No","Instructor","Florida","United States of America"
"500699","Wilson","Sheneya","1-561-465-3190","Sheneya.Wilson@lakeroyaluniversity.com","268-7501 Dui St.","Miami Beach","33140","Password1","No","Instructor","Florida","United States of America"
"500700","Ryan","Lauren","1-561-613-3443","Lauren.Ryan@lakeroyaluniversity.com","P.O. Box 772, 1315 Augue, Rd.","Miami Beach","33141","Password1","No","Instructor","Florida","United States of America"
"500701","Zhang","Guannan","1-561-586-0484","Guannan.Zhang@lakeroyaluniversity.com","6574 Mattis. Rd.","Miami","33142","Password1","No","Instructor","Florida","United States of America"
"500702","Adebayo","Bilikiz","1-561-231-3999","Bilikiz.Adebayo@lakeroyaluniversity.com","Ap #234-8334 Eu, Avenue","Miami","33143","Password1","No","Instructor","Florida","United States of America"
"500703","Marshall","Kenneth","1-561-345-0778","Kenneth.Marshall@lakeroyaluniversity.com","295-1744 Vitae St.","Miami","33144","Password1","No","Instructor","Florida","United States of America"
"500704","Shallit","Jonathan","1-561-739-9097","Jonathan.Shallit@lakeroyaluniversity.com","2618 Mauris St.","Miami","33145","Password1","No","Instructor","Florida","United States of America"
"500705","Rank","Allison","1-561-239-2263","Allison.Rank@lakeroyaluniversity.com","Ap #157-673 Nulla Avenue","Miami","33146","Password1","No","Instructor","Florida","United States of America"
"500706","Langlois","Walter","1-561-396-3811","Walter.Langlois@lakeroyaluniversity.com","Ap #476-5160 Ante. Av.","Miami","33147","Password1","No","Instructor","Florida","United States of America"
"500707","Hill","Marissa","1-561-780-1016","Marissa.Hill@lakeroyaluniversity.com","971-4089 Elit, Street","Miami","33148","Password1","No","Instructor","Florida","United States of America"
"500708","Mayo","Sara","1-561-229-6179","Sara.Mayo@lakeroyaluniversity.com","7925 Vitae Ave","Key Biscayne","33149","Password1","No","Instructor","Florida","United States of America"
"500709","McSweeney","Kerry","1-561-678-2282","Kerry.McSweeney@lakeroyaluniversity.com","292-2532 Erat, Av.","Miami","33150","Password1","No","Instructor","Florida","United States of America"
"500710","Toscano","Daniel","1-561-699-4427","Daniel.Toscano@lakeroyaluniversity.com","949-3760 Mauris St.","Miami","33151","Password1","No","Instructor","Florida","United States of America"
"500711","Spector","Charles","1-561-374-7678","Charles.Spector@lakeroyaluniversity.com","4996 Nunc Rd.","Miami","33152","Password1","No","Instructor","Florida","United States of America"
"500712","Andron","Anthony","1-561-538-4049","Anthony.Andron@lakeroyaluniversity.com","8540 Purus. Road","Miami","33153","Password1","No","Instructor","Florida","United States of America"
"500713","Sliker","Matthew","1-561-112-9485","Matthew.Sliker@lakeroyaluniversity.com","Ap #832-4393 Non Ave","Miami Beach","33154","Password1","No","Instructor","Florida","United States of America"
"500714","Cordon","James","1-561-182-0901","James.Cordon@lakeroyaluniversity.com","P.O. Box 743, 280 Egestas. St.","Miami","33155","Password1","No","Instructor","Florida","United States of America"
"500715","Hassey","Jay","1-561-393-0682","Jay.Hassey@lakeroyaluniversity.com","Ap #805-8916 A, Road","Miami","33156","Password1","No","Instructor","Florida","United States of America"
"500716","Carroll","Joan","1-561-654-9300","Joan.Carroll@lakeroyaluniversity.com","234-9532 Fermentum Avenue","Miami","33157","Password1","No","Instructor","Florida","United States of America"
"500717","Alburquerque","Dario","1-561-302-6394","Dario.Alburquerque@lakeroyaluniversity.com","P.O. Box 426, 7805 Lacus. Rd.","Miami","33158","Password1","No","Instructor","Florida","United States of America"
"500718","Messecar","Brandon","1-561-693-4582","Brandon.Messecar@lakeroyaluniversity.com","5105 Suspendisse St.","Miami","33159","Password1","No","Instructor","Florida","United States of America"
"500719","Mishra","Roshmi","1-561-914-3893","Roshmi.Mishra@lakeroyaluniversity.com","Ap #443-9003 Phasellus St.","North Miami Beach","33160","Password1","No","Instructor","Florida","United States of America"
"500720","Hurtado","Roberta   ","1-561-279-5872","Roberta   .Hurtado@lakeroyaluniversity.com","5896 Cras Road","Miami","33161","Password1","No","Instructor","Florida","United States of America"
"500721","Murphy","William","1-561-671-8628","William.Murphy@lakeroyaluniversity.com","968-9846 Eget Rd.","Miami","33162","Password1","No","Instructor","Florida","United States of America"
"500722","Benavides","Evelyn","1-561-938-0459","Evelyn.Benavides@lakeroyaluniversity.com","7118 Sed St.","Miami","33163","Password1","No","Instructor","Florida","United States of America"
"500723","Quates","Edward","1-561-770-7117","Edward.Quates@lakeroyaluniversity.com","Ap #967-8574 Vulputate, Avenue","Miami","33164","Password1","No","Instructor","Florida","United States of America"
"500724","Kant-Byers","Kristin","1-561-428-2518","Kristin.Kant-Byers@lakeroyaluniversity.com","7625 Interdum. Av.","Miami","33165","Password1","No","Instructor","Florida","United States of America"
"500725","Schwarz","Jeffrey","1-561-956-1068","Jeffrey.Schwarz@lakeroyaluniversity.com","9113 Pellentesque. Rd.","Miami","33166","Password1","No","Instructor","Florida","United States of America"
"500726","Mazzucca","Paul","1-561-183-7849","Paul.Mazzucca@lakeroyaluniversity.com","Ap #193-4197 Risus. Rd.","Miami","33167","Password1","No","Instructor","Florida","United States of America"
"500727","Rusho","John","1-561-234-5004","John.Rusho@lakeroyaluniversity.com","Ap #501-8893 Vivamus St.","Miami","33168","Password1","No","Instructor","Florida","United States of America"
"500728","Cruickshank","Jenifer","1-561-222-7151","Jenifer.Cruickshank@lakeroyaluniversity.com","P.O. Box 600, 989 Et Rd.","Miami","33169","Password1","No","Instructor","Florida","United States of America"
"500729","Ulger","Raymond","1-561-761-5834","Raymond.Ulger@lakeroyaluniversity.com","332-6748 Consequat Avenue","Miami","33170","Password1","No","Instructor","Florida","United States of America"
"500730","Krieger","Preston","1-561-951-5832","Preston.Krieger@lakeroyaluniversity.com","958-1096 Quisque Ave","Miami","33172","Password1","No","Instructor","Florida","United States of America"
"500731","Bokuniewicz","Kasey","1-561-452-4379","Kasey.Bokuniewicz@lakeroyaluniversity.com","662-1698 Sapien Av.","Miami","33173","Password1","No","Instructor","Florida","United States of America"
"500732","Brown","Clifford","1-561-760-0669","Clifford.Brown@lakeroyaluniversity.com","Ap #271-8119 Ut Rd.","Miami","33174","Password1","No","Instructor","Florida","United States of America"
"500733","Blanchard","Eric","1-561-447-4271","Eric.Blanchard@lakeroyaluniversity.com","P.O. Box 319, 3687 Praesent St.","Miami","33175","Password1","No","Instructor","Florida","United States of America"
"500734","Guerra","Douglas","1-561-539-8552","Douglas.Guerra@lakeroyaluniversity.com","Ap #726-6746 Lectus, Ave","Miami","33176","Password1","No","Instructor","Florida","United States of America"
"500735","Williams","Jennifer","1-561-278-1444","Jennifer.Williams@lakeroyaluniversity.com","234-244 Ornare, St.","Miami","33177","Password1","No","Instructor","Florida","United States of America"
"500736","Voninski","Paul","1-561-657-9661","Paul.Voninski@lakeroyaluniversity.com","Ap #178-1504 Posuere St.","Miami","33178","Password1","No","Instructor","Florida","United States of America"
"500737","Saraydar","Stephen","1-561-901-2862","Stephen.Saraydar@lakeroyaluniversity.com","Ap #210-5178 Quisque Street","Miami","33179","Password1","No","Instructor","Florida","United States of America"
"500738","Jackson","Roxanne","1-561-166-5881","Roxanne.Jackson@lakeroyaluniversity.com","5682 Quam Rd.","Miami","33180","Password1","No","Instructor","Florida","United States of America"
"500739","Hould","Toni","1-561-803-1665","Toni.Hould@lakeroyaluniversity.com","P.O. Box 536, 7681 Hymenaeos. Road","Miami","33181","Password1","No","Instructor","Florida","United States of America"
"500740","DeForest","William","1-561-334-8952","William.DeForest@lakeroyaluniversity.com","575-4750 Interdum Rd.","Miami","33182","Password1","No","Instructor","Florida","United States of America"
"500741","Benedict","Judith","1-561-720-7995","Judith.Benedict@lakeroyaluniversity.com","348-6855 Diam Ave","Miami","33183","Password1","No","Instructor","Florida","United States of America"
"500742","Bachelier","Julien","1-561-504-2212","Julien.Bachelier@lakeroyaluniversity.com","Ap #456-2978 Netus Road","Miami","33184","Password1","No","Instructor","Florida","United States of America"
"500743","Neuhauser","Steven","1-561-191-1164","Steven.Neuhauser@lakeroyaluniversity.com","P.O. Box 233, 8402 Facilisi. St.","Miami","33185","Password1","No","Instructor","Florida","United States of America"
"500744","DeMarco","Dianora","1-561-205-0596","Dianora.DeMarco@lakeroyaluniversity.com","Ap #642-7879 Ac Street","Miami","33186","Password1","No","Instructor","Florida","United States of America"
"500745","Tartaglia","Elise","1-561-963-3389","Elise.Tartaglia@lakeroyaluniversity.com","9522 Sed St.","Miami","33187","Password1","No","Instructor","Florida","United States of America"
"500746","Kinley","Shane","1-561-115-2576","Shane.Kinley@lakeroyaluniversity.com","750-9163 Tellus Rd.","Miami","33188","Password1","No","Instructor","Florida","United States of America"
"500747","Archie","Damian","1-561-848-0131","Damian.Archie@lakeroyaluniversity.com","Ap #907-4854 Faucibus St.","Miami","33189","Password1","No","Instructor","Florida","United States of America"
"500748","Magraw","Kelsey","1-561-951-3710","Kelsey.Magraw@lakeroyaluniversity.com","914-949 Tincidunt. Rd.","Miami","33190","Password1","No","Instructor","Florida","United States of America"
"500749","Moore","Brian","1-561-942-2571","Brian.Moore@lakeroyaluniversity.com","Ap #319-8839 Nonummy Ave","Miami","33193","Password1","No","Instructor","Florida","United States of America"
"500750","Zhu","Hanxue","1-561-454-9374","Hanxue.Zhu@lakeroyaluniversity.com","P.O. Box 504, 5270 Ultrices Road","Miami","33194","Password1","No","Instructor","Florida","United States of America"
"500751","Ruddy","Michael","1-561-608-7673","Michael.Ruddy@lakeroyaluniversity.com","Ap #422-5329 Volutpat. St.","Miami","33195","Password1","No","Instructor","Florida","United States of America"
"500752","Ward","Patrick","1-561-217-4680","Patrick.Ward@lakeroyaluniversity.com","Ap #536-7465 Vulputate Street","Miami","33196","Password1","No","Instructor","Florida","United States of America"
"500753","Kay","Gwen","1-561-128-5087","Gwen.Kay@lakeroyaluniversity.com","825-2622 Facilisis Road","Miami","33197","Password1","No","Instructor","Florida","United States of America"
"500754","Blackburn","Jeremy","1-561-834-2756","Jeremy.Blackburn@lakeroyaluniversity.com","4059 Vestibulum Avenue","Miami","33199","Password1","No","Instructor","Florida","United States of America"
"500755","Larrabee","Lydia","1-561-313-4880","Lydia.Larrabee@lakeroyaluniversity.com","P.O. Box 830, 9209 Pede Rd.","Miami","33231","Password1","No","Instructor","Florida","United States of America"
"500756","Lee","Aaron","1-561-122-4406","Aaron.Lee@lakeroyaluniversity.com","P.O. Box 408, 3153 Nulla Avenue","Miami","33233","Password1","No","Instructor","Florida","United States of America"
"500757","Xu","Chenfan","1-561-556-2598","Chenfan.Xu@lakeroyaluniversity.com","2700 Pharetra. St.","Miami","33234","Password1","No","Instructor","Florida","United States of America"
"500758","Ward","Rose","1-561-263-6066","Rose.Ward@lakeroyaluniversity.com","Ap #223-2407 Nisl St.","Miami","33238","Password1","No","Instructor","Florida","United States of America"
"500759","Sweeney","Michael","1-561-421-2473","Michael.Sweeney@lakeroyaluniversity.com","951-9940 Parturient Rd.","Miami Beach","33239","Password1","No","Instructor","Florida","United States of America"
"500760","Skolnik","Richard","1-561-236-9841","Richard.Skolnik@lakeroyaluniversity.com","Ap #603-3090 Aliquam Rd.","Miami","33242","Password1","No","Instructor","Florida","United States of America"
"500761","Stacy","Ann","1-561-235-5318","Ann.Stacy@lakeroyaluniversity.com","182-4722 Velit Rd.","Miami","33243","Password1","No","Instructor","Florida","United States of America"
"500762","Francis","Sandra","1-561-523-7672","Sandra.Francis@lakeroyaluniversity.com","Ap #448-6151 Id Ave","Miami","33245","Password1","No","Instructor","Florida","United States of America"
"500763","Peng","Bruce","1-561-618-2463","Bruce.Peng@lakeroyaluniversity.com","269 Ac St.","Miami","33247","Password1","No","Instructor","Florida","United States of America"
"500764","Itzin","Charles","1-561-988-8020","Charles.Itzin@lakeroyaluniversity.com","105-9084 Sodales St.","Miami","33255","Password1","No","Instructor","Florida","United States of America"
"500765","Caraccioli","Kevin","1-561-980-3171","Kevin.Caraccioli@lakeroyaluniversity.com","Ap #937-3752 Sapien, Street","Miami","33256","Password1","No","Instructor","Florida","United States of America"
"500766","Pritchard","Stephanie","1-561-400-7779","Stephanie.Pritchard@lakeroyaluniversity.com","648-8587 Eros. St.","Miami","33257","Password1","No","Instructor","Florida","United States of America"
"500767","Stout","Barbara","1-561-782-4380","Barbara.Stout@lakeroyaluniversity.com","Ap #775-3158 Commodo Avenue","Miami","33261","Password1","No","Instructor","Florida","United States of America"
"500768","Ostrow","Mindy","1-561-806-6503","Mindy.Ostrow@lakeroyaluniversity.com","540-3946 Et Ave","Miami","33265","Password1","No","Instructor","Florida","United States of America"
"500769","Metzger","Kristin","1-561-959-5320","Kristin.Metzger@lakeroyaluniversity.com","145 Euismod Rd.","Miami","33266","Password1","No","Instructor","Florida","United States of America"
"500770","Guo","Jun","1-561-761-7643","Jun.Guo@lakeroyaluniversity.com","955-4646 Nullam Rd.","Miami","33269","Password1","No","Instructor","Florida","United States of America"
"500771","Krol","Daniel","1-561-257-2111","Daniel.Krol@lakeroyaluniversity.com","P.O. Box 935, 9452 Odio Av.","Miami","33280","Password1","No","Instructor","Florida","United States of America"
"500772","Cheng","Sherry","1-561-305-2444","Sherry.Cheng@lakeroyaluniversity.com","1397 Augue Rd.","Miami","33283","Password1","No","Instructor","Florida","United States of America"
"500773","Manou","George","1-561-350-4697","George.Manou@lakeroyaluniversity.com","526-2807 Turpis Street","Miami","33296","Password1","No","Instructor","Florida","United States of America"
"500774","Staiano","Nicholas","1-561-173-2866","Nicholas.Staiano@lakeroyaluniversity.com","P.O. Box 876, 3025 Malesuada St.","Miami","33299","Password1","No","Instructor","Florida","United States of America"
"500775","Kingston","Alexander","1-561-956-1213","Alexander.Kingston@lakeroyaluniversity.com","968-4035 Eu Road","Fort Lauderdale","33301","Password1","No","Instructor","Florida","United States of America"
"500776","Phelan","Matthew","1-561-114-2073","Matthew.Phelan@lakeroyaluniversity.com","Ap #447-7643 Eu Street","Fort Lauderdale","33302","Password1","No","Instructor","Florida","United States of America"
"500777","Cram","Donald","1-561-663-8672","Donald.Cram@lakeroyaluniversity.com","641-8827 Velit Avenue","Fort Lauderdale","33303","Password1","No","Instructor","Florida","United States of America"
"500778","Curtin","Maureen","1-561-102-0070","Maureen.Curtin@lakeroyaluniversity.com","P.O. Box 931, 3929 Dolor Avenue","Fort Lauderdale","33304","Password1","No","Instructor","Florida","United States of America"
"500779","Rose","William","1-561-458-4286","William.Rose@lakeroyaluniversity.com","1974 Libero Avenue","Fort Lauderdale","33305","Password1","No","Instructor","Florida","United States of America"
"500780","Ould-Mohamed","Ahmed","1-561-288-4363","Ahmed.Ould-Mohamed@lakeroyaluniversity.com","P.O. Box 497, 7562 Hendrerit St.","Fort Lauderdale","33306","Password1","No","Instructor","Florida","United States of America"
"500781","Mize","Mitzi","1-561-631-0653","Mitzi.Mize@lakeroyaluniversity.com","541-5580 Congue, Ave","Fort Lauderdale","33307","Password1","No","Instructor","Florida","United States of America"
"500782","Paris","Linda","1-561-390-4486","Linda.Paris@lakeroyaluniversity.com","Ap #269-2602 Ut Av.","Fort Lauderdale","33308","Password1","No","Instructor","Florida","United States of America"
"500783","Stevens","Renee","1-561-313-2866","Renee.Stevens@lakeroyaluniversity.com","3841 Rhoncus Road","Fort Lauderdale","33309","Password1","No","Instructor","Florida","United States of America"
"500784"," McEvoy","Christopher","1-561-575-6484","Christopher. McEvoy@lakeroyaluniversity.com","9148 Et Avenue","Fort Lauderdale","33310","Password1","No","Instructor","Florida","United States of America"
"500785","Schummer","Michael","1-561-795-7633","Michael.Schummer@lakeroyaluniversity.com","Ap #427-8921 Dis Ave","Fort Lauderdale","33311","Password1","No","Instructor","Florida","United States of America"
"500786","Braun","Timothy","1-561-492-8500","Timothy.Braun@lakeroyaluniversity.com","2699 Non St.","Fort Lauderdale","33312","Password1","No","Instructor","Florida","United States of America"
"500787","Hollenbeck","Robert","1-561-897-0133","Robert.Hollenbeck@lakeroyaluniversity.com","P.O. Box 830, 5540 Consectetuer Street","Fort Lauderdale","33313","Password1","No","Instructor","Florida","United States of America"
"500788","Benton","Irene","1-561-974-2431","Irene.Benton@lakeroyaluniversity.com","P.O. Box 348, 3798 Erat Avenue","Fort Lauderdale","33314","Password1","No","Instructor","Florida","United States of America"
"500789","Roth","Jody","1-561-784-6915","Jody.Roth@lakeroyaluniversity.com","P.O. Box 730, 1775 Semper, Street","Fort Lauderdale","33315","Password1","No","Instructor","Florida","United States of America"
"500790","Ann","Jean","1-561-542-2421","Jean.Ann@lakeroyaluniversity.com","P.O. Box 258, 6999 Libero Av.","Fort Lauderdale","33316","Password1","No","Instructor","Florida","United States of America"
"500791","Leahey","Christopher","1-561-765-2361","Christopher.Leahey@lakeroyaluniversity.com","5527 Vulputate, Street","Fort Lauderdale","33317","Password1","No","Instructor","Florida","United States of America"
"500792","Burrell","Marcia","1-561-334-9821","Marcia.Burrell@lakeroyaluniversity.com","7513 Non Street","Fort Lauderdale","33318","Password1","No","Instructor","Florida","United States of America"
"500793","McCune","Mary","1-561-783-5168","Mary.McCune@lakeroyaluniversity.com","Ap #985-7466 Ac St.","Fort Lauderdale","33319","Password1","No","Instructor","Florida","United States of America"
"500794","Pangborn","James","1-561-810-1930","James.Pangborn@lakeroyaluniversity.com","3789 Neque Rd.","Fort Lauderdale","33320","Password1","No","Instructor","Florida","United States of America"
"500795","Bridger","Emera","1-561-387-5978","Emera.Bridger@lakeroyaluniversity.com","Ap #403-4130 Est, St.","Fort Lauderdale","33321","Password1","No","Instructor","Florida","United States of America"
"500796","Hall","Alesha","1-561-901-6438","Alesha.Hall@lakeroyaluniversity.com","Ap #293-2862 Donec Rd.","Fort Lauderdale","33322","Password1","No","Instructor","Florida","United States of America"
"500797","Braun","Laurel","1-561-194-3559","Laurel.Braun@lakeroyaluniversity.com","8965 Lorem St.","Fort Lauderdale","33323","Password1","No","Instructor","Florida","United States of America"
"500798","Currie","Morgan","1-561-524-3256","Morgan.Currie@lakeroyaluniversity.com","Ap #356-1677 In Road","Fort Lauderdale","33324","Password1","No","Instructor","Florida","United States of America"
"500799","Seago","James","1-561-104-9461","James.Seago@lakeroyaluniversity.com","5379 Vitae Rd.","Fort Lauderdale","33325","Password1","No","Instructor","Florida","United States of America"
"500800","Huff","Tiffany","1-561-536-7586","Tiffany.Huff@lakeroyaluniversity.com","4042 Vivamus Av.","Fort Lauderdale","33326","Password1","No","Instructor","Florida","United States of America"
"500801","Hatunoglu","Zeynep","1-561-925-1572","Zeynep.Hatunoglu@lakeroyaluniversity.com","P.O. Box 727, 3941 Ante Avenue","Fort Lauderdale","33327","Password1","No","Instructor","Florida","United States of America"
"500802","Greene","David","1-561-227-2404","David.Greene@lakeroyaluniversity.com","516-8889 Massa. Ave","Fort Lauderdale","33328","Password1","No","Instructor","Florida","United States of America"
"500803","Deng","Xuewen","1-561-123-8731","Xuewen.Deng@lakeroyaluniversity.com","655-3249 Nulla. St.","Fort Lauderdale","33329","Password1","No","Instructor","Florida","United States of America"
"500804","Kohn","Michael","1-561-709-6006","Michael.Kohn@lakeroyaluniversity.com","748-702 Magnis Rd.","Fort Lauderdale","33330","Password1","No","Instructor","Florida","United States of America"
"500805","Martell","Lindsay","1-561-894-8458","Lindsay.Martell@lakeroyaluniversity.com","594-9557 Sit St.","Fort Lauderdale","33331","Password1","No","Instructor","Florida","United States of America"
"500806","Altschuler","Bruce","1-561-679-9689","Bruce.Altschuler@lakeroyaluniversity.com","645-6000 Ac Rd.","Fort Lauderdale","33332","Password1","No","Instructor","Florida","United States of America"
"500807","Byrne","Frank","1-561-196-8710","Frank.Byrne@lakeroyaluniversity.com","946-5562 Sed Ave","Fort Lauderdale","33334","Password1","No","Instructor","Florida","United States of America"
"500808","Clark","Patricia","1-561-171-7280","Patricia.Clark@lakeroyaluniversity.com","9439 Aliquam Av.","Fort Lauderdale","33335","Password1","No","Instructor","Florida","United States of America"
"500809","Bowes","Jessica","1-561-296-4279","Jessica.Bowes@lakeroyaluniversity.com","P.O. Box 528, 1692 Phasellus Rd.","Fort Lauderdale","33336","Password1","No","Instructor","Florida","United States of America"
"500810","Pearce","Paul","1-561-604-0303","Paul.Pearce@lakeroyaluniversity.com","P.O. Box 535, 4434 Nec Av.","Fort Lauderdale","33337","Password1","No","Instructor","Florida","United States of America"
"500811","Bartle","Howard","1-561-569-9873","Howard.Bartle@lakeroyaluniversity.com","495-8563 Dictum Avenue","Fort Lauderdale","33338","Password1","No","Instructor","Florida","United States of America"
"500812","Haig","Sarah","1-561-681-5096","Sarah.Haig@lakeroyaluniversity.com","Ap #425-2757 Elit Street","Fort Lauderdale","33339","Password1","No","Instructor","Florida","United States of America"
"500813","McKinney","Lacey","1-561-948-5797","Lacey.McKinney@lakeroyaluniversity.com","Ap #489-4620 Eu, St.","Fort Lauderdale","33340","Password1","No","Instructor","Florida","United States of America"
"500814","Tant","Cynthia","1-561-234-8023","Cynthia.Tant@lakeroyaluniversity.com","3555 Tempor St.","Fort Lauderdale","33345","Password1","No","Instructor","Florida","United States of America"
"500815","Laundre","John","1-561-389-9301","John.Laundre@lakeroyaluniversity.com","Ap #319-5482 Consequat Av.","Fort Lauderdale","33346","Password1","No","Instructor","Florida","United States of America"
"500816","Laundre","Lucina","1-561-924-3405","Lucina.Laundre@lakeroyaluniversity.com","Ap #862-4073 Dolor, St.","Fort Lauderdale","33348","Password1","No","Instructor","Florida","United States of America"
"500817","Wenderholm","Elaine","1-561-646-5990","Elaine.Wenderholm@lakeroyaluniversity.com","920-5635 Iaculis Rd.","Fort Lauderdale","33349","Password1","No","Instructor","Florida","United States of America"
"500818","O'Connell","Rory","1-561-197-3328","Rory.O'Connell@lakeroyaluniversity.com","7102 Nibh. Av.","Fort Lauderdale","33351","Password1","No","Instructor","Florida","United States of America"
"500819","Mahalick","Michael","1-561-464-1389","Michael.Mahalick@lakeroyaluniversity.com","4169 Sem Rd.","Fort Lauderdale","33355","Password1","No","Instructor","Florida","United States of America"
"500820","Caswell","Brian","1-561-354-0173","Brian.Caswell@lakeroyaluniversity.com","9674 Eros. Ave","Fort Lauderdale","33359","Password1","No","Instructor","Florida","United States of America"
"500821","Proud","Robyn","1-561-653-2715","Robyn.Proud@lakeroyaluniversity.com","3717 Odio Ave","Fort Lauderdale","33388","Password1","No","Instructor","Florida","United States of America"
"500822","Bero","Stephen","1-561-277-2109","Stephen.Bero@lakeroyaluniversity.com","Ap #318-5093 Lectus Av.","Fort Lauderdale","33394","Password1","No","Instructor","Florida","United States of America"
"500823","Kadick","Lachlan","1-561-918-8114","Lachlan.Kadick@lakeroyaluniversity.com","P.O. Box 644, 1012 Magna. Rd.","West Palm Beach","33401","Password1","No","Instructor","Florida","United States of America"
"500824","Parsons","Kirsten","1-561-922-3872","Kirsten.Parsons@lakeroyaluniversity.com","3423 Blandit Avenue","West Palm Beach","33402","Password1","No","Instructor","Florida","United States of America"
"500825","Bricker","Melissa","1-561-719-8131","Melissa.Bricker@lakeroyaluniversity.com","2544 Ac Road","West Palm Beach","33403","Password1","No","Instructor","Florida","United States of America"
"500826","Whitney","Colleen","1-561-409-3333","Colleen.Whitney@lakeroyaluniversity.com","P.O. Box 440, 8040 Nonummy St.","West Palm Beach","33404","Password1","No","Instructor","Florida","United States of America"
"500827","Baker","Callum","1-561-668-7480","Callum.Baker@lakeroyaluniversity.com","674-1822 Purus. Av.","West Palm Beach","33405","Password1","No","Instructor","Florida","United States of America"
"500828","Stella","Salvador","1-561-679-2445","Salvador.Stella@lakeroyaluniversity.com","251-1628 Mauris Av.","West Palm Beach","33406","Password1","No","Instructor","Florida","United States of America"
"500829","Christopher","Kelsey","1-561-595-1608","Kelsey.Christopher@lakeroyaluniversity.com","Ap #789-1388 Nonummy Rd.","West Palm Beach","33407","Password1","No","Instructor","Florida","United States of America"
"500830","Caldwell","Arsenio","1-561-460-3175","Arsenio.Caldwell@lakeroyaluniversity.com","9465 Semper Street","North Palm Beach","33408","Password1","No","Instructor","Florida","United States of America"
"500831","Mara","Kamal","1-561-673-7001","Kamal.Mara@lakeroyaluniversity.com","P.O. Box 360, 3043 Neque Road","West Palm Beach","33409","Password1","No","Instructor","Florida","United States of America"
"500832","Althea","Porter","1-561-174-3908","Porter.Althea@lakeroyaluniversity.com","601-5614 Eu Ave","Palm Beach Gardens","33410","Password1","No","Instructor","Florida","United States of America"
"500833","Alexis","Yardley","1-561-712-0891","Yardley.Alexis@lakeroyaluniversity.com","966-1790 Non, Rd.","West Palm Beach","33411","Password1","No","Instructor","Florida","United States of America"
"500834","Sonya","Dara","1-561-676-7331","Dara.Sonya@lakeroyaluniversity.com","P.O. Box 420, 185 Fringilla Ave","West Palm Beach","33412","Password1","No","Instructor","Florida","United States of America"
"500835","Nelle","Arthur","1-561-228-2191","Arthur.Nelle@lakeroyaluniversity.com","306-8574 Tempor Avenue","West Palm Beach","33413","Password1","No","Instructor","Florida","United States of America"
"500836","Clark","Faith","1-561-232-0756","Faith.Clark@lakeroyaluniversity.com","896-167 Dignissim Rd.","West Palm Beach","33414","Password1","No","Instructor","Florida","United States of America"
"500837","Lawrence","Christopher","1-561-624-5732","Christopher.Lawrence@lakeroyaluniversity.com","Ap #280-5376 Penatibus St.","West Palm Beach","33415","Password1","No","Instructor","Florida","United States of America"
"500838","Claudia","Darryl","1-561-389-3660","Darryl.Claudia@lakeroyaluniversity.com","9492 Magnis Avenue","West Palm Beach","33416","Password1","No","Instructor","Florida","United States of America"
"500839","Yetta","Damon","1-561-276-9344","Damon.Yetta@lakeroyaluniversity.com","P.O. Box 256, 6191 Lorem Avenue","West Palm Beach","33417","Password1","No","Instructor","Florida","United States of America"
"500840","Barclay","Valentine","1-561-695-5633","Valentine.Barclay@lakeroyaluniversity.com","352 Cras Street","Palm Beach Gardens","33418","Password1","No","Instructor","Florida","United States of America"
"500841","Slade","Karen","1-561-733-2229","Karen.Slade@lakeroyaluniversity.com","1182 Aliquet, Ave","West Palm Beach","33419","Password1","No","Instructor","Florida","United States of America"
"500842","Curran","Cathleen","1-561-663-0719","Cathleen.Curran@lakeroyaluniversity.com","Ap #982-1451 Metus. St.","West Palm Beach","33420","Password1","No","Instructor","Florida","United States of America"
